"","from","to"
"5959","uce-120136_hetsic","uce-2924_hetsic"
"5960","uce-210473_hetsic","uce-2754_hetsic"
"5961","uce-99736_hetsic","uce-2769_hetsic"
"5962","uce-57098_hetsic","uce-2846_hetsic"
"5963","uce-213990_hetsic","uce-2313_hetsic"
"5964","uce-158807_hetsic","uce-2925_hetsic"
"5965","uce-175469_hetsic","uce-3500_hetsic"
"5966","uce-137421_hetsic","uce-4082_hetsic"
"5967","uce-158801_hetsic","uce-2926_hetsic"
"5968","uce-23528_hetsic","uce-4290_hetsic"
"5969","uce-96909_hetsic","uce-2912_hetsic"
"5970","uce-2812_hetsic","uce-2314_hetsic"
"5971","uce-88161_hetsic","uce-4083_hetsic"
"5972","uce-146476_hetsic","uce-3501_hetsic"
"5973","uce-206496_hetsic","uce-2315_hetsic"
"5974","uce-122174_hetsic","uce-4059_hetsic"
"5975","uce-189224_hetsic","uce-2133_hetsic"
"5976","uce-146871_hetsic","uce-3947_hetsic"
"5977","uce-250160_hetsic","uce-2316_hetsic"
"5978","uce-210760_hetsic","uce-3502_hetsic"
"5979","uce-250168_hetsic","uce-2317_hetsic"
"5980","uce-229545_hetsic","uce-2708_hetsic"
"5981","uce-177207_hetsic","uce-2336_hetsic"
"5982","uce-84242_hetsic","uce-3503_hetsic"
"5983","uce-47785_hetsic","uce-3504_hetsic"
"5984","uce-49095_hetsic","uce-3220_hetsic"
"5985","uce-239935_hetsic","uce-3506_hetsic"
"5986","uce-168337_hetsic","uce-2929_hetsic"
"5987","uce-168332_hetsic","uce-2930_hetsic"
"5988","uce-75522_hetsic","uce-3508_hetsic"
"5989","uce-113801_hetsic","uce-4085_hetsic"
"5990","uce-30062_hetsic","uce-3167_hetsic"
"5991","uce-814_hetsic","uce-2931_hetsic"
"5992","uce-172478_hetsic","uce-2950_hetsic"
"5993","uce-5961_hetsic","uce-3511_hetsic"
"5994","uce-107001_hetsic","uce-4087_hetsic"
"5995","uce-69238_hetsic","uce-2953_hetsic"
"5996","uce-182376_hetsic","uce-3992_hetsic"
"5997","uce-5564_hetsic","uce-2319_hetsic"
"5998","uce-85823_hetsic","uce-2932_hetsic"
"5999","uce-138300_hetsic","uce-3512_hetsic"
"6000","uce-25664_hetsic","uce-3452_hetsic"
"6001","uce-55969_hetsic","uce-2167_hetsic"
"6002","uce-55855_hetsic","uce-2838_hetsic"
"6003","uce-79236_hetsic","uce-2933_hetsic"
"6004","uce-231921_hetsic","uce-4088_hetsic"
"6005","uce-159512_hetsic","uce-2934_hetsic"
"6006","uce-205789_hetsic","uce-2848_hetsic"
"6007","uce-230436_hetsic","uce-2935_hetsic"
"6008","uce-122985_hetsic","uce-2936_hetsic"
"6009","uce-142579_hetsic","uce-3513_hetsic"
"6010","uce-125501_hetsic","uce-4089_hetsic"
"6011","uce-133635_hetsic","uce-2937_hetsic"
"6012","uce-91487_hetsic","uce-3514_hetsic"
"6013","uce-72470_hetsic","uce-2938_hetsic"
"6014","uce-84665_hetsic","uce-4090_hetsic"
"6015","uce-114139_hetsic","uce-3515_hetsic"
"6016","uce-226584_hetsic","uce-4019_hetsic"
"6017","uce-63066_hetsic","uce-2939_hetsic"
"6018","uce-173273_hetsic","uce-3195_hetsic"
"6019","uce-32746_hetsic","uce-3516_hetsic"
"6020","uce-166733_hetsic","uce-2940_hetsic"
"6021","uce-143774_hetsic","uce-3517_hetsic"
"6022","uce-166042_hetsic","uce-2941_hetsic"
"6023","uce-249267_hetsic","uce-2320_hetsic"
"6024","uce-153972_hetsic","uce-3518_hetsic"
"6025","uce-45617_hetsic","uce-2506_hetsic"
"6026","uce-147171_hetsic","uce-3128_hetsic"
"6027","uce-241737_hetsic","uce-3519_hetsic"
"6028","uce-116330_hetsic","uce-3322_hetsic"
"6029","uce-155162_hetsic","uce-2321_hetsic"
"6030","uce-169948_hetsic","uce-3323_hetsic"
"6031","uce-148784_hetsic","uce-3520_hetsic"
"6032","uce-188364_hetsic","uce-2322_hetsic"
"6033","uce-188368_hetsic","uce-2323_hetsic"
"6034","uce-122189_hetsic","uce-2884_hetsic"
"6035","uce-182950_hetsic","uce-2325_hetsic"
"6036","uce-172094_hetsic","uce-4092_hetsic"
"6037","uce-199247_hetsic","uce-4044_hetsic"
"6038","uce-230507_hetsic","uce-3523_hetsic"
"6039","uce-198339_hetsic","uce-2326_hetsic"
"6040","uce-37860_hetsic","uce-4047_hetsic"
"6041","uce-217213_hetsic","uce-3239_hetsic"
"6042","uce-199087_hetsic","uce-4093_hetsic"
"6043","uce-4215_hetsic","uce-2327_hetsic"
"6044","uce-122741_hetsic","uce-2328_hetsic"
"6045","uce-4218_hetsic","uce-2329_hetsic"
"6046","uce-3995_hetsic","uce-2330_hetsic"
"6047","uce-155707_hetsic","uce-2331_hetsic"
"6048","uce-203652_hetsic","uce-4094_hetsic"
"6049","uce-26602_hetsic","uce-2333_hetsic"
"6050","uce-54037_hetsic","uce-2945_hetsic"
"6051","uce-198205_hetsic","uce-2947_hetsic"
"6052","uce-21497_hetsic","uce-2948_hetsic"
"6053","uce-246755_hetsic","uce-2334_hetsic"
"6054","uce-21492_hetsic","uce-2949_hetsic"
"6055","uce-73704_hetsic","uce-2844_hetsic"
"6056","uce-152649_hetsic","uce-2951_hetsic"
"6057","uce-152642_hetsic","uce-2952_hetsic"
"6058","uce-226364_hetsic","uce-4084_hetsic"
"6059","uce-105470_hetsic","uce-3427_hetsic"
"6060","uce-154546_hetsic","uce-4095_hetsic"
"6061","uce-106124_hetsic","uce-2337_hetsic"
"6062","uce-188211_hetsic","uce-2426_hetsic"
"6063","uce-212582_hetsic","uce-3528_hetsic"
"6064","uce-188189_hetsic","uce-3529_hetsic"
"6065","uce-247191_hetsic","uce-3530_hetsic"
"6066","uce-148561_hetsic","uce-2338_hetsic"
"6067","uce-26117_hetsic","uce-2943_hetsic"
"6068","uce-33116_hetsic","uce-2954_hetsic"
"6069","uce-166951_hetsic","uce-2946_hetsic"
"6070","uce-123107_hetsic","uce-4096_hetsic"
"6071","uce-229292_hetsic","uce-4097_hetsic"
"6072","uce-9612_hetsic","uce-3532_hetsic"
"6073","uce-92144_hetsic","uce-2956_hetsic"
"6074","uce-56390_hetsic","uce-2339_hetsic"
"6075","uce-131351_hetsic","uce-2963_hetsic"
"6076","uce-46419_hetsic","uce-3430_hetsic"
"6077","uce-189102_hetsic","uce-2340_hetsic"
"6078","uce-103525_hetsic","uce-4100_hetsic"
"6079","uce-226818_hetsic","uce-2341_hetsic"
"6080","uce-58724_hetsic","uce-4113_hetsic"
"6081","uce-191069_hetsic","uce-2955_hetsic"
"6082","uce-27893_hetsic","uce-2343_hetsic"
"6083","uce-64474_hetsic","uce-4120_hetsic"
"6084","uce-213616_hetsic","uce-4101_hetsic"
"6085","uce-188262_hetsic","uce-3565_hetsic"
"6086","uce-134859_hetsic","uce-4098_hetsic"
"6087","uce-176795_hetsic","uce-4102_hetsic"
"6088","uce-126067_hetsic","uce-3536_hetsic"
"6089","uce-6478_hetsic","uce-2344_hetsic"
"6090","uce-175073_hetsic","uce-4099_hetsic"
"6091","uce-182075_hetsic","uce-2542_hetsic"
"6092","uce-6679_hetsic","uce-2957_hetsic"
"6093","uce-164398_hetsic","uce-3537_hetsic"
"6094","uce-13182_hetsic","uce-2958_hetsic"
"6095","uce-20458_hetsic","uce-2959_hetsic"
"6096","uce-164150_hetsic","uce-4103_hetsic"
"6097","uce-239435_hetsic","uce-2345_hetsic"
"6098","uce-58837_hetsic","uce-2960_hetsic"
"6099","uce-169040_hetsic","uce-2856_hetsic"
"6100","uce-145060_hetsic","uce-2961_hetsic"
"6101","uce-207843_hetsic","uce-2347_hetsic"
"6102","uce-36612_hetsic","uce-4104_hetsic"
"6103","uce-85323_hetsic","uce-4105_hetsic"
"6104","uce-71771_hetsic","uce-3908_hetsic"
"6105","uce-99729_hetsic","uce-3015_hetsic"
"6106","uce-120858_hetsic","uce-2962_hetsic"
"6107","uce-213351_hetsic","uce-2566_hetsic"
"6108","uce-95936_hetsic","uce-3209_hetsic"
"6109","uce-100366_hetsic","uce-4107_hetsic"
"6110","uce-142968_hetsic","uce-4108_hetsic"
"6111","uce-244463_hetsic","uce-3539_hetsic"
"6112","uce-205975_hetsic","uce-3293_hetsic"
"6113","uce-175691_hetsic","uce-2964_hetsic"
"6114","uce-103184_hetsic","uce-3910_hetsic"
"6115","uce-10638_hetsic","uce-2965_hetsic"
"6116","uce-70630_hetsic","uce-4109_hetsic"
"6117","uce-200424_hetsic","uce-3431_hetsic"
"6118","uce-19808_hetsic","uce-2966_hetsic"
"6119","uce-164415_hetsic","uce-3229_hetsic"
"6120","uce-217288_hetsic","uce-2352_hetsic"
"6121","uce-84495_hetsic","uce-4110_hetsic"
"6122","uce-48866_hetsic","uce-3540_hetsic"
"6123","uce-233201_hetsic","uce-2353_hetsic"
"6124","uce-182540_hetsic","uce-2968_hetsic"
"6125","uce-32537_hetsic","uce-3541_hetsic"
"6126","uce-71092_hetsic","uce-2969_hetsic"
"6127","uce-71099_hetsic","uce-2970_hetsic"
"6128","uce-229444_hetsic","uce-3231_hetsic"
"6129","uce-138571_hetsic","uce-3055_hetsic"
"6130","uce-108949_hetsic","uce-4111_hetsic"
"6131","uce-139002_hetsic","uce-2971_hetsic"
"6132","uce-103279_hetsic","uce-3542_hetsic"
"6133","uce-26858_hetsic","uce-2354_hetsic"
"6134","uce-33592_hetsic","uce-2355_hetsic"
"6135","uce-13791_hetsic","uce-2973_hetsic"
"6136","uce-181964_hetsic","uce-3544_hetsic"
"6137","uce-147685_hetsic","uce-2974_hetsic"
"6138","uce-133532_hetsic","uce-3545_hetsic"
"6139","uce-210379_hetsic","uce-4226_hetsic"
"6140","uce-48048_hetsic","uce-2342_hetsic"
"6141","uce-159740_hetsic","uce-3133_hetsic"
"6142","uce-32627_hetsic","uce-4114_hetsic"
"6143","uce-184650_hetsic","uce-3535_hetsic"
"6144","uce-21443_hetsic","uce-4296_hetsic"
"6145","uce-227511_hetsic","uce-3547_hetsic"
"6146","uce-170467_hetsic","uce-2975_hetsic"
"6147","uce-80484_hetsic","uce-3548_hetsic"
"6148","uce-80480_hetsic","uce-3549_hetsic"
"6149","uce-19599_hetsic","uce-2356_hetsic"
"6150","uce-200230_hetsic","uce-4245_hetsic"
"6151","uce-205375_hetsic","uce-3551_hetsic"
"6152","uce-79242_hetsic","uce-4119_hetsic"
"6153","uce-97869_hetsic","uce-2976_hetsic"
"6154","uce-29326_hetsic","uce-3152_hetsic"
"6155","uce-250595_hetsic","uce-2199_hetsic"
"6156","uce-75602_hetsic","uce-4121_hetsic"
"6157","uce-97865_hetsic","uce-2978_hetsic"
"6158","uce-250750_hetsic","uce-2357_hetsic"
"6159","uce-135197_hetsic","uce-2665_hetsic"
"6160","uce-172315_hetsic","uce-2090_hetsic"
"6161","uce-227289_hetsic","uce-2979_hetsic"
"6162","uce-143481_hetsic","uce-2022_hetsic"
"6163","uce-241815_hetsic","uce-2813_hetsic"
"6164","uce-156391_hetsic","uce-2980_hetsic"
"6165","uce-173266_hetsic","uce-4123_hetsic"
"6166","uce-147112_hetsic","uce-3053_hetsic"
"6167","uce-94446_hetsic","uce-2771_hetsic"
"6168","uce-219000_hetsic","uce-4125_hetsic"
"6169","uce-119083_hetsic","uce-4266_hetsic"
"6170","uce-143946_hetsic","uce-2358_hetsic"
"6171","uce-143760_hetsic","uce-2359_hetsic"
"6172","uce-57285_hetsic","uce-3553_hetsic"
"6173","uce-240348_hetsic","uce-3554_hetsic"
"6174","uce-249259_hetsic","uce-3555_hetsic"
"6175","uce-122574_hetsic","uce-3556_hetsic"
"6176","uce-55601_hetsic","uce-2360_hetsic"
"6177","uce-122196_hetsic","uce-4127_hetsic"
"6178","uce-11010_hetsic","uce-4128_hetsic"
"6179","uce-198327_hetsic","uce-3557_hetsic"
"6180","uce-214896_hetsic","uce-4129_hetsic"
"6181","uce-180048_hetsic","uce-2229_hetsic"
"6182","uce-230512_hetsic","uce-2361_hetsic"
"6183","uce-12292_hetsic","uce-4130_hetsic"
"6184","uce-243882_hetsic","uce-4131_hetsic"
"6185","uce-230515_hetsic","uce-2362_hetsic"
"6186","uce-248035_hetsic","uce-4283_hetsic"
"6187","uce-226486_hetsic","uce-2983_hetsic"
"6188","uce-213389_hetsic","uce-3953_hetsic"
"6189","uce-226482_hetsic","uce-2984_hetsic"
"6190","uce-5608_hetsic","uce-2363_hetsic"
"6191","uce-153630_hetsic","uce-2364_hetsic"
"6192","uce-203647_hetsic","uce-2985_hetsic"
"6193","uce-223618_hetsic","uce-3560_hetsic"
"6194","uce-166892_hetsic","uce-3561_hetsic"
"6195","uce-198216_hetsic","uce-4135_hetsic"
"6196","uce-113471_hetsic","uce-2365_hetsic"
"6197","uce-198213_hetsic","uce-4136_hetsic"
"6198","uce-238465_hetsic","uce-3563_hetsic"
"6199","uce-21485_hetsic","uce-4137_hetsic"
"6200","uce-37270_hetsic","uce-2986_hetsic"
"6201","uce-73735_hetsic","uce-4138_hetsic"
"6202","uce-137373_hetsic","uce-4313_hetsic"
"6203","uce-144787_hetsic","uce-4139_hetsic"
"6204","uce-203223_hetsic","uce-2366_hetsic"
"6205","uce-230260_hetsic","uce-3301_hetsic"
"6206","uce-159383_hetsic","uce-4140_hetsic"
"6207","uce-25813_hetsic","uce-4141_hetsic"
"6208","uce-212597_hetsic","uce-2367_hetsic"
"6209","uce-248506_hetsic","uce-3162_hetsic"
"6210","uce-225610_hetsic","uce-3566_hetsic"
"6211","uce-66460_hetsic","uce-4142_hetsic"
"6212","uce-129793_hetsic","uce-3166_hetsic"
"6213","uce-188207_hetsic","uce-4143_hetsic"
"6214","uce-155399_hetsic","uce-2368_hetsic"
"6215","uce-189356_hetsic","uce-3568_hetsic"
"6216","uce-96138_hetsic","uce-4144_hetsic"
"6217","uce-188193_hetsic","uce-2002_hetsic"
"6218","uce-226955_hetsic","uce-2987_hetsic"
"6219","uce-777_hetsic","uce-4145_hetsic"
"6220","uce-32981_hetsic","uce-2988_hetsic"
"6221","uce-118919_hetsic","uce-3175_hetsic"
"6222","uce-28858_hetsic","uce-4146_hetsic"
"6223","uce-118916_hetsic","uce-2989_hetsic"
"6224","uce-62010_hetsic","uce-4147_hetsic"
"6225","uce-8439_hetsic","uce-2250_hetsic"
"6226","uce-154157_hetsic","uce-2369_hetsic"
"6227","uce-163089_hetsic","uce-4149_hetsic"
"6228","uce-187350_hetsic","uce-3572_hetsic"
"6229","uce-109763_hetsic","uce-2990_hetsic"
"6230","uce-234984_hetsic","uce-2991_hetsic"
"6231","uce-9133_hetsic","uce-3573_hetsic"
"6232","uce-60081_hetsic","uce-2992_hetsic"
"6233","uce-28555_hetsic","uce-3437_hetsic"
"6234","uce-94843_hetsic","uce-2371_hetsic"
"6235","uce-94840_hetsic","uce-2372_hetsic"
"6236","uce-25512_hetsic","uce-3914_hetsic"
"6237","uce-22764_hetsic","uce-2993_hetsic"
"6238","uce-97710_hetsic","uce-3574_hetsic"
"6239","uce-51610_hetsic","uce-2994_hetsic"
"6240","uce-69041_hetsic","uce-3575_hetsic"
"6241","uce-157854_hetsic","uce-3576_hetsic"
"6242","uce-27886_hetsic","uce-2757_hetsic"
"6243","uce-15481_hetsic","uce-2373_hetsic"
"6244","uce-127588_hetsic","uce-2040_hetsic"
"6245","uce-98956_hetsic","uce-4150_hetsic"
"6246","uce-202194_hetsic","uce-2995_hetsic"
"6247","uce-43081_hetsic","uce-3578_hetsic"
"6248","uce-85024_hetsic","uce-3579_hetsic"
"6249","uce-229202_hetsic","uce-3521_hetsic"
"6250","uce-228464_hetsic","uce-3580_hetsic"
"6251","uce-98006_hetsic","uce-2996_hetsic"
"6252","uce-1591_hetsic","uce-2997_hetsic"
"6253","uce-21127_hetsic","uce-2374_hetsic"
"6254","uce-40840_hetsic","uce-2998_hetsic"
"6255","uce-70138_hetsic","uce-2375_hetsic"
"6256","uce-25106_hetsic","uce-4073_hetsic"
"6257","uce-179504_hetsic","uce-3581_hetsic"
"6258","uce-74387_hetsic","uce-3236_hetsic"
"6259","uce-85335_hetsic","uce-2999_hetsic"
"6260","uce-239680_hetsic","uce-4151_hetsic"
"6261","uce-207785_hetsic","uce-2065_hetsic"
"6262","uce-12306_hetsic","uce-2377_hetsic"
"6263","uce-219834_hetsic","uce-3582_hetsic"
"6264","uce-105957_hetsic","uce-2428_hetsic"
"6265","uce-213312_hetsic","uce-2378_hetsic"
"6266","uce-232451_hetsic","uce-4152_hetsic"
"6267","uce-213314_hetsic","uce-2379_hetsic"
"6268","uce-105487_hetsic","uce-2053_hetsic"
"6269","uce-70622_hetsic","uce-3002_hetsic"
"6270","uce-61565_hetsic","uce-3003_hetsic"
"6271","uce-113672_hetsic","uce-3623_hetsic"
"6272","uce-80228_hetsic","uce-3004_hetsic"
"6273","uce-217293_hetsic","uce-3584_hetsic"
"6274","uce-206307_hetsic","uce-2380_hetsic"
"6275","uce-239355_hetsic","uce-4154_hetsic"
"6276","uce-81833_hetsic","uce-3005_hetsic"
"6277","uce-145855_hetsic","uce-3585_hetsic"
"6278","uce-157146_hetsic","uce-3586_hetsic"
"6279","uce-235110_hetsic","uce-3006_hetsic"
"6280","uce-95829_hetsic","uce-2381_hetsic"
"6281","uce-48237_hetsic","uce-3730_hetsic"
"6282","uce-176669_hetsic","uce-3178_hetsic"
"6283","uce-54130_hetsic","uce-3625_hetsic"
"6284","uce-134230_hetsic","uce-3007_hetsic"
"6285","uce-90573_hetsic","uce-4155_hetsic"
"6286","uce-145697_hetsic","uce-4156_hetsic"
"6287","uce-128259_hetsic","uce-3587_hetsic"
"6288","uce-193222_hetsic","uce-2383_hetsic"
"6289","uce-202228_hetsic","uce-3008_hetsic"
"6290","uce-142205_hetsic","uce-4157_hetsic"
"6291","uce-233159_hetsic","uce-3626_hetsic"
"6292","uce-120065_hetsic","uce-3589_hetsic"
"6293","uce-206762_hetsic","uce-3010_hetsic"
"6294","uce-74898_hetsic","uce-2384_hetsic"
"6295","uce-33585_hetsic","uce-3590_hetsic"
"6296","uce-27716_hetsic","uce-2386_hetsic"
"6297","uce-210181_hetsic","uce-4159_hetsic"
"6298","uce-227164_hetsic","uce-3591_hetsic"
"6299","uce-230982_hetsic","uce-3011_hetsic"
"6300","uce-52061_hetsic","uce-3012_hetsic"
"6301","uce-199645_hetsic","uce-4234_hetsic"
"6302","uce-67329_hetsic","uce-3592_hetsic"
"6303","uce-76498_hetsic","uce-2387_hetsic"
"6304","uce-32616_hetsic","uce-3014_hetsic"
"6305","uce-210343_hetsic","uce-2388_hetsic"
"6306","uce-244252_hetsic","uce-3593_hetsic"
"6307","uce-182153_hetsic","uce-3016_hetsic"
"6308","uce-233156_hetsic","uce-3627_hetsic"
"6309","uce-128328_hetsic","uce-4160_hetsic"
"6310","uce-237186_hetsic","uce-3628_hetsic"
"6311","uce-76121_hetsic","uce-4162_hetsic"
"6312","uce-122214_hetsic","uce-3017_hetsic"
"6313","uce-86936_hetsic","uce-3327_hetsic"
"6314","uce-27400_hetsic","uce-3018_hetsic"
"6315","uce-198919_hetsic","uce-4164_hetsic"
"6316","uce-63048_hetsic","uce-3019_hetsic"
"6317","uce-72495_hetsic","uce-3020_hetsic"
"6318","uce-41674_hetsic","uce-2391_hetsic"
"6319","uce-178745_hetsic","uce-2392_hetsic"
"6320","uce-156383_hetsic","uce-2790_hetsic"
"6321","uce-178741_hetsic","uce-2394_hetsic"
"6322","uce-67036_hetsic","uce-3218_hetsic"
"6323","uce-226761_hetsic","uce-4165_hetsic"
"6324","uce-156411_hetsic","uce-2395_hetsic"
"6325","uce-87885_hetsic","uce-4167_hetsic"
"6326","uce-142155_hetsic","uce-2396_hetsic"
"6327","uce-226542_hetsic","uce-3022_hetsic"
"6328","uce-240404_hetsic","uce-3596_hetsic"
"6329","uce-123814_hetsic","uce-3526_hetsic"
"6330","uce-102597_hetsic","uce-4168_hetsic"
"6331","uce-59353_hetsic","uce-3023_hetsic"
"6332","uce-136360_hetsic","uce-4169_hetsic"
"6333","uce-231584_hetsic","uce-3024_hetsic"
"6334","uce-54582_hetsic","uce-3025_hetsic"
"6335","uce-187034_hetsic","uce-3597_hetsic"
"6336","uce-187032_hetsic","uce-3598_hetsic"
"6337","uce-226497_hetsic","uce-4170_hetsic"
"6338","uce-77721_hetsic","uce-2198_hetsic"
"6339","uce-223194_hetsic","uce-3026_hetsic"
"6340","uce-144825_hetsic","uce-3365_hetsic"
"6341","uce-143842_hetsic","uce-4171_hetsic"
"6342","uce-144828_hetsic","uce-3027_hetsic"
"6343","uce-157286_hetsic","uce-2349_hetsic"
"6344","uce-183286_hetsic","uce-3372_hetsic"
"6345","uce-45795_hetsic","uce-3028_hetsic"
"6346","uce-158956_hetsic","uce-2064_hetsic"
"6347","uce-156963_hetsic","uce-3383_hetsic"
"6348","uce-198778_hetsic","uce-3385_hetsic"
"6349","uce-238417_hetsic","uce-2398_hetsic"
"6350","uce-15478_hetsic","uce-4172_hetsic"
"6351","uce-92943_hetsic","uce-2399_hetsic"
"6352","uce-87330_hetsic","uce-4134_hetsic"
"6353","uce-73727_hetsic","uce-3030_hetsic"
"6354","uce-144792_hetsic","uce-3402_hetsic"
"6355","uce-187720_hetsic","uce-4174_hetsic"
"6356","uce-144797_hetsic","uce-3032_hetsic"
"6357","uce-172127_hetsic","uce-3033_hetsic"
"6358","uce-8765_hetsic","uce-3034_hetsic"
"6359","uce-226385_hetsic","uce-2401_hetsic"
"6360","uce-208015_hetsic","uce-2402_hetsic"
"6361","uce-163891_hetsic","uce-3035_hetsic"
"6362","uce-248577_hetsic","uce-3036_hetsic"
"6363","uce-229382_hetsic","uce-2403_hetsic"
"6364","uce-228726_hetsic","uce-4175_hetsic"
"6365","uce-228721_hetsic","uce-4176_hetsic"
"6366","uce-177952_hetsic","uce-3601_hetsic"
"6367","uce-211921_hetsic","uce-2404_hetsic"
"6368","uce-243185_hetsic","uce-2237_hetsic"
"6369","uce-226943_hetsic","uce-4177_hetsic"
"6370","uce-209986_hetsic","uce-4178_hetsic"
"6371","uce-73622_hetsic","uce-3037_hetsic"
"6372","uce-48208_hetsic","uce-2407_hetsic"
"6373","uce-159802_hetsic","uce-2408_hetsic"
"6374","uce-72718_hetsic","uce-4179_hetsic"
"6375","uce-88923_hetsic","uce-3038_hetsic"
"6376","uce-29594_hetsic","uce-4180_hetsic"
"6377","uce-56525_hetsic","uce-4303_hetsic"
"6378","uce-2623_hetsic","uce-3577_hetsic"
"6379","uce-32284_hetsic","uce-2409_hetsic"
"6380","uce-159304_hetsic","uce-3811_hetsic"
"6381","uce-27847_hetsic","uce-3737_hetsic"
"6382","uce-247531_hetsic","uce-2256_hetsic"
"6383","uce-150712_hetsic","uce-2410_hetsic"
"6384","uce-8942_hetsic","uce-3602_hetsic"
"6385","uce-200316_hetsic","uce-4182_hetsic"
"6386","uce-154452_hetsic","uce-2412_hetsic"
"6387","uce-59616_hetsic","uce-3603_hetsic"
"6388","uce-228652_hetsic","uce-2413_hetsic"
"6389","uce-116501_hetsic","uce-4183_hetsic"
"6390","uce-51377_hetsic","uce-4184_hetsic"
"6391","uce-211818_hetsic","uce-3039_hetsic"
"6392","uce-25022_hetsic","uce-2276_hetsic"
"6393","uce-239441_hetsic","uce-3240_hetsic"
"6394","uce-191087_hetsic","uce-3040_hetsic"
"6395","uce-58583_hetsic","uce-3041_hetsic"
"6396","uce-33008_hetsic","uce-3605_hetsic"
"6397","uce-117742_hetsic","uce-2281_hetsic"
"6398","uce-56975_hetsic","uce-4185_hetsic"
"6399","uce-241683_hetsic","uce-2389_hetsic"
"6400","uce-64238_hetsic","uce-3976_hetsic"
"6401","uce-242037_hetsic","uce-3042_hetsic"
"6402","uce-40859_hetsic","uce-4186_hetsic"
"6403","uce-71911_hetsic","uce-3043_hetsic"
"6404","uce-9098_hetsic","uce-3608_hetsic"
"6405","uce-159089_hetsic","uce-2772_hetsic"
"6406","uce-132649_hetsic","uce-3636_hetsic"
"6407","uce-239690_hetsic","uce-3044_hetsic"
"6408","uce-82434_hetsic","uce-3499_hetsic"
"6409","uce-216022_hetsic","uce-3609_hetsic"
"6410","uce-33829_hetsic","uce-3045_hetsic"
"6411","uce-232119_hetsic","uce-3046_hetsic"
"6412","uce-61775_hetsic","uce-3610_hetsic"
"6413","uce-184408_hetsic","uce-3510_hetsic"
"6414","uce-25238_hetsic","uce-3047_hetsic"
"6415","uce-99988_hetsic","uce-3611_hetsic"
"6416","uce-228079_hetsic","uce-3612_hetsic"
"6417","uce-106964_hetsic","uce-4187_hetsic"
"6418","uce-6029_hetsic","uce-4188_hetsic"
"6419","uce-21227_hetsic","uce-3884_hetsic"
"6420","uce-120788_hetsic","uce-4189_hetsic"
"6421","uce-128791_hetsic","uce-2417_hetsic"
"6422","uce-120279_hetsic","uce-2418_hetsic"
"6423","uce-157625_hetsic","uce-3613_hetsic"
"6424","uce-120273_hetsic","uce-2335_hetsic"
"6425","uce-81316_hetsic","uce-3048_hetsic"
"6426","uce-201180_hetsic","uce-4190_hetsic"
"6427","uce-95837_hetsic","uce-3056_hetsic"
"6428","uce-95833_hetsic","uce-3615_hetsic"
"6429","uce-223806_hetsic","uce-2290_hetsic"
"6430","uce-24564_hetsic","uce-3638_hetsic"
"6431","uce-75371_hetsic","uce-3049_hetsic"
"6432","uce-52273_hetsic","uce-3051_hetsic"
"6433","uce-75379_hetsic","uce-3052_hetsic"
"6434","uce-62979_hetsic","uce-2421_hetsic"
"6435","uce-233087_hetsic","uce-2422_hetsic"
"6436","uce-200891_hetsic","uce-3381_hetsic"
"6437","uce-93965_hetsic","uce-3617_hetsic"
"6438","uce-205407_hetsic","uce-2406_hetsic"
"6439","uce-10145_hetsic","uce-2424_hetsic"
"6440","uce-52054_hetsic","uce-4191_hetsic"
"6441","uce-52052_hetsic","uce-4192_hetsic"
"6442","uce-178134_hetsic","uce-3054_hetsic"
"6443","uce-46260_hetsic","uce-4194_hetsic"
"6444","uce-210358_hetsic","uce-3618_hetsic"
"6445","uce-60427_hetsic","uce-3619_hetsic"
"6446","uce-208578_hetsic","uce-2427_hetsic"
"6447","uce-197162_hetsic","uce-4195_hetsic"
"6448","uce-119531_hetsic","uce-3620_hetsic"
"6449","uce-250119_hetsic","uce-3621_hetsic"
"6450","uce-79265_hetsic","uce-4196_hetsic"
"6451","uce-60959_hetsic","uce-4197_hetsic"
